RTC_Data	RTC_Czas	GPS_Lat	GPS_Lon	 gps_wysokosc	gps_speed	gps_course	gps_satelite	gps_hdop(dokładność)	 GPS_Data	GPS_Godzina	Accel_X	Accel_Y	Accel_Z	Gyro_X	Gyro_Y	Gyro_Z	Temp_MPU	Temp_BMP	Pressure	Wysokosc_wyliczona	Temp_AHT	Wilgotnosc	MQ2_Analog	MQ2_Digital
2025.3.17	15.7.1	50.253193	20.105753	11341.30	30.85	48.00	1010	110.00	10.5.58	17.5.2025	-0.054	-0.181	-2.755	-76.672	54.992	-21.832	39.26	41.29	207.59	11284.84	39.60	11.41	1735	Wysoki poziom gazu
2025.3.17	15.7.11	50.253769	20.106171	11401.70	30.85	48.00	1010	110.00	10.6.8	17.5.2025	0.023	-0.088	-1.653	50.443	-27.053	45.374	39.17	41.30	205.80	11339.28	39.62	11.38	1709	Wysoki poziom gazu
2025.3.17	15.7.21	50.254353	20.107283	11454.50	30.85	48.00	1010	110.00	10.6.18	17.5.2025	0.036	-0.023	-0.719	-17.008	-7.176	-120.122	39.31	41.30	204.02	11393.67	39.61	11.39	1703	Wysoki poziom gazu
2025.3.17	15.7.31	50.254810	20.108545	11511.00	30.85	48.00	1001	160.00	10.6.28	17.5.2025	0.048	-0.105	-0.918	-32.366	-19.878	-99.817	39.26	41.31	202.18	11450.39	39.61	11.39	1691	Wysoki poziom gazu
2025.3.17	15.7.41	50.255119	20.109320	11575.30	30.85	48.00	1010	110.00	10.6.38	17.5.2025	0.053	-0.130	-2.657	17.344	-90.565	-5.985	39.26	41.32	200.43	11504.82	39.62	11.38	1713	Wysoki poziom gazu
2025.3.17	15.7.51	50.255535	20.110304	11636.40	30.85	48.00	1001	130.00	10.6.48	17.5.2025	0.028	-0.050	-1.202	11.786	0.611	87.145	39.21	41.32	198.56	11563.24	39.62	11.34	1739	Wysoki poziom gazu
2025.3.17	15.8.1	50.255836	20.111536	11727.00	30.85	48.00	1001	160.00	10.6.58	17.5.2025	0.011	0.008	-0.644	10.351	21.374	152.458	39.21	41.33	196.94	11614.29	39.64	11.34	1726	Wysoki poziom gazu
2025.3.17	15.8.11	50.256039	20.113033	11784.00	30.85	48.00	1001	110.00	10.7.8	17.5.2025	0.088	-0.111	-1.278	-57.924	-10.443	-14.076	39.35	41.33	195.31	11665.94	39.64	11.37	1741	Wysoki poziom gazu
2025.3.17	15.8.22	50.256222	20.113811	11856.30	30.85	48.00	1001	110.00	10.7.18	17.5.2025	-0.013	-0.103	-1.591	-43.664	43.603	68.611	39.26	41.34	193.94	11709.79	39.63	11.37	1737	Wysoki poziom gazu
2025.3.17	15.8.32	50.256287	20.114000	11903.90	30.85	48.00	1001	110.00	10.7.28	17.5.2025	0.004	-0.064	-1.219	-46.443	-11.664	59.420	39.26	41.35	192.31	11762.01	39.64	11.30	1712	Wysoki poziom gazu
2025.3.17	15.8.42	50.256683	20.114307	11944.70	30.85	48.00	1010	110.00	10.7.38	17.5.2025	0.030	-0.047	-0.771	16.855	-25.008	74.290	39.26	41.35	190.56	11818.75	39.63	11.33	1682	Wysoki poziom gazu
2025.3.17	15.8.52	50.257305	20.115334	12010.00	30.85	48.00	1001	120.00	10.7.49	17.5.2025	0.004	-0.008	-0.411	12.550	27.298	51.878	39.31	41.36	188.72	11878.71	39.65	11.29	1700	Wysoki poziom gazu
2025.3.17	15.9.2	50.258041	20.115723	12072.70	30.85	48.00	1010	110.00	10.7.59	17.5.2025	0.056	-0.130	-1.910	-49.099	-44.092	134.901	39.17	41.36	187.20	11928.64	39.65	11.31	1707	Wysoki poziom gazu
2025.3.17	15.9.12	50.258873	20.115662	12130.90	30.85	48.00	1010	110.00	10.8.9	17.5.2025	0.017	-0.074	-1.443	-12.794	-60.550	112.550	39.21	41.37	185.66	11979.54	39.66	11.30	1712	Wysoki poziom gazu
2025.3.17	15.9.22	50.259140	20.116028	12189.10	30.85	48.00	1010	110.00	10.8.19	17.5.2025	0.034	-0.032	-0.720	24.550	7.664	104.611	39.21	41.38	183.96	12035.95	39.67	11.29	1709	Wysoki poziom gazu
2025.3.17	15.9.32	50.258965	20.116629	12272.90	30.85	48.00	1001	130.00	10.8.29	17.5.2025	0.015	-0.071	-1.081	-18.626	9.954	-138.870	39.17	41.38	182.14	12097.02	39.67	11.29	1711	Wysoki poziom gazu
2025.3.17	15.9.42	50.258743	20.116768	12365.90	30.85	48.00	1010	110.00	10.8.39	17.5.2025	-0.006	-0.114	-2.296	-65.863	77.282	83.969	39.17	41.39	180.68	12146.42	39.67	11.27	1714	Wysoki poziom gazu
2025.3.17	15.9.52	50.258877	20.116692	12450.30	30.85	48.00	1001	130.00	10.8.49	17.5.2025	0.009	-0.042	-0.678	-12.550	-30.595	9.038	39.21	41.40	178.85	12208.67	39.67	11.26	1723	Wysoki poziom gazu
2025.3.17	15.10.2	50.259201	20.116915	12503.70	30.85	48.00	1010	110.00	10.8.59	17.5.2025	0.031	-0.057	-1.124	-40.916	-1.588	-160.122	39.26	41.40	177.15	12267.02	39.67	11.25	1715	Wysoki poziom gazu
2025.3.17	15.10.12	50.259655	20.117416	12561.80	30.85	48.00	1001	170.00	10.9.9	17.5.2025	-0.029	-0.073	-2.109	-1.618	91.206	121.893	39.21	41.40	175.45	12325.93	39.67	11.23	1712	Wysoki poziom gazu
2025.3.17	15.10.23	50.260574	20.117743	12616.50	30.85	48.00	1010	110.00	10.9.19	17.5.2025	0.021	-0.037	-0.701	-31.359	2.870	43.053	39.17	41.41	173.76	12384.69	39.69	11.24	1695	Wysoki poziom gazu
2025.3.17	15.10.33	50.261654	20.117765	12654.80	30.85	48.00	1010	110.00	10.9.29	17.5.2025	0.003	-0.056	-0.841	-0.641	15.542	45.740	39.17	41.42	171.84	12452.20	39.67	11.23	1746	Wysoki poziom gazu
2025.3.17	15.10.43	50.262981	20.117889	12702.00	30.85	48.00	1010	110.00	10.9.39	17.5.2025	0.003	-0.068	-2.068	63.725	-65.832	-36.031	39.21	41.42	170.19	12510.68	39.68	11.22	1712	Wysoki poziom gazu
2025.3.17	15.10.53	50.263840	20.117899	12702.00	32.91	354.55	1010	110.00	10.9.49	17.5.2025	0.027	-0.009	-0.587	6.565	-23.634	157.679	39.21	41.43	168.45	12572.92	39.70	11.20	1728	Wysoki poziom gazu
2025.3.17	15.11.3	50.264694	20.116978	12857.80	32.91	354.55	1001	110.00	10.10.0	17.5.2025	-0.019	-0.040	-0.879	13.924	71.145	92.427	39.26	41.43	166.79	12632.71	39.70	11.18	1689	Wysoki poziom gazu
2025.3.17	15.11.13	50.265129	20.117819	12917.20	32.91	354.55	1000	120.00	10.10.10	17.5.2025	-0.032	-0.094	-1.844	-42.137	67.267	83.176	39.26	41.43	165.30	12686.50	39.70	11.16	1739	Wysoki poziom gazu
2025.3.17	15.11.23	50.265610	20.119011	12983.10	32.91	354.55	1010	110.00	10.10.20	17.5.2025	0.052	-0.042	-0.490	12.885	36.794	88.977	39.17	41.44	163.64	12747.52	39.69	11.18	1681	Wysoki poziom gazu
2025.3.17	15.11.33	50.266411	20.120358	13053.00	32.91	354.55	1010	110.00	10.10.30	17.5.2025	0.024	-0.166	-2.692	-71.084	-63.847	62.718	39.21	41.45	162.04	12806.38	39.71	11.20	1683	Wysoki poziom gazu
2025.3.17	15.11.43	50.267330	20.121710	13101.30	32.91	354.55	1010	110.00	10.10.40	17.5.2025	0.019	-0.026	-1.033	-19.389	15.725	-144.885	39.21	41.45	160.67	12857.34	39.70	11.18	1714	Wysoki poziom gazu
2025.3.17	15.11.53	50.267990	20.122980	13169.20	32.91	354.55	1010	110.00	10.10.50	17.5.2025	0.004	-0.051	-0.751	-24.427	21.099	149.282	39.21	41.45	159.05	12918.00	39.71	11.16	1690	Wysoki poziom gazu
2025.3.17	15.12.3	50.268612	20.123838	13210.60	32.91	354.55	110	980.00	10.11.0	17.5.2025	-0.010	-0.167	-2.381	-58.748	25.466	-81.954	39.26	41.46	157.60	12972.67	39.72	11.14	1706	Wysoki poziom gazu
2025.3.17	15.12.13	50.269180	20.124872	13241.00	32.91	354.55	1010	110.00	10.11.10	17.5.2025	0.021	-0.057	-0.867	49.618	-1.038	-36.244	39.21	41.46	156.10	13029.65	39.71	11.13	1715	Wysoki poziom gazu
2025.3.17	15.12.24	50.269363	20.126068	13288.00	32.91	354.55	111	180.00	10.11.20	17.5.2025	-0.014	0.007	-1.004	28.489	20.397	131.450	39.12	41.47	154.52	13090.02	39.71	11.11	1754	Wysoki poziom gazu
2025.3.17	15.12.34	50.269852	20.127096	13362.40	32.91	354.55	1001	120.00	10.11.30	17.5.2025	-0.046	-0.091	-2.190	-32.947	3.573	132.580	39.26	41.47	153.08	13145.76	39.72	11.13	1714	Wysoki poziom gazu
2025.3.17	15.12.44	50.270351	20.127653	13433.40	32.91	354.55	1001	170.00	10.11.40	17.5.2025	0.022	-0.027	-0.673	-30.321	9.557	34.412	39.21	41.47	151.69	13199.84	39.72	11.11	1718	Wysoki poziom gazu
2025.3.17	15.12.54	50.271435	20.127924	13479.80	32.91	354.55	1001	120.00	10.11.51	17.5.2025	-0.046	-0.077	-1.603	12.122	65.740	21.405	39.17	41.48	150.32	13253.37	39.75	11.10	1723	Wysoki poziom gazu
2025.3.17	15.13.4	50.272552	20.128410	13519.50	32.91	354.55	1001	110.00	10.12.1	17.5.2025	0.002	-0.055	-1.133	-33.771	-15.084	-41.160	39.17	41.49	148.87	13310.87	39.73	11.12	1706	Wysoki poziom gazu
2025.3.17	15.13.14	50.273094	20.129032	13584.80	32.91	354.55	1010	110.00	10.12.11	17.5.2025	0.006	-0.133	-1.732	-46.290	-32.000	23.847	39.21	41.48	147.49	13365.76	39.72	11.06	1725	Wysoki poziom gazu
2025.3.17	15.13.24	50.273701	20.130140	13645.00	32.91	354.55	1010	110.00	10.12.21	17.5.2025	-0.012	-0.070	-1.691	-14.962	71.695	64.061	39.17	41.49	146.14	13419.93	39.72	11.06	1695	Wysoki poziom gazu
2025.3.17	15.13.34	50.274128	20.131153	13697.80	32.91	354.55	1010	110.00	10.12.31	17.5.2025	0.066	-0.094	-1.535	19.115	-67.603	94.351	39.21	41.50	144.74	13476.60	39.73	11.03	1719	Wysoki poziom gazu
2025.3.17	15.13.44	50.275673	20.132267	13033.90	32.91	354.55	1001	110.00	10.12.41	17.5.2025	0.055	-0.125	-2.302	30.840	-78.229	64.183	39.12	41.50	143.44	13529.32	39.73	11.04	1712	Wysoki poziom gazu
2025.3.17	15.13.54	50.276222	20.132244	13037.70	32.91	354.55	1010	110.00	10.12.51	17.5.2025	0.035	-0.043	-0.787	38.779	-0.824	19.573	39.17	41.50	142.29	13576.64	39.74	11.06	1739	Wysoki poziom gazu
2025.3.17	15.14.4	50.276596	20.132439	13032.30	32.91	354.55	1001	110.00	10.13.1	17.5.2025	0.044	-0.087	-1.210	-27.695	-42.290	-24.397	39.07	41.51	141.34	13615.77	39.74	11.07	1753	Wysoki poziom gazu
2025.3.17	15.14.14	50.276917	20.133078	13025.90	32.91	354.55	1001	170.00	10.13.11	17.5.2025	-0.002	-0.124	-2.006	-63.695	11.634	-74.656	39.12	41.51	140.24	13661.30	39.73	11.06	1719	Wysoki poziom gazu
2025.3.17	15.14.25	50.277336	20.133801	13058.30	32.91	354.55	1010	110.00	10.13.21	17.5.2025	0.006	-0.072	-1.066	4.641	35.511	-53.282	39.21	41.51	138.93	13716.15	39.74	11.05	1751	Wysoki poziom gazu
2025.3.17	15.14.35	50.277725	20.134846	13087.20	32.91	354.55	1010	110.00	10.13.31	17.5.2025	0.017	-0.092	-1.150	-38.718	31.145	-55.695	39.21	41.52	137.68	13768.89	39.74	11.05	1712	Wysoki poziom gazu
2025.3.17	15.14.52	50.278152	20.135916	13152.20	32.91	354.55	1010	110.00	10.13.41	17.5.2025	0.013	-0.098	-1.447	-45.985	46.962	-50.198	39.17	41.52	135.50	13861.58	39.74	11.02	1726	Wysoki poziom gazu
2025.3.17	15.15.2	50.278912	20.136673	13246.00	32.91	354.55	1001	130.00	10.13.52	17.5.2025	-0.016	-0.139	-1.838	-41.038	64.733	-62.046	39.07	41.53	134.27	13914.25	39.76	11.00	1711	Wysoki poziom gazu
2025.3.17	15.15.12	50.279236	20.138386	13478.70	32.91	354.55	1010	110.00	10.14.9	17.5.2025	-0.032	-0.136	-2.141	-20.611	84.336	-22.870	39.07	41.53	132.90	13973.46	39.75	10.98	1760	Wysoki poziom gazu
2025.3.17	15.15.22	50.279194	20.139771	13650.60	32.91	354.55	1010	110.00	10.14.19	17.5.2025	-0.005	-0.085	-1.232	-18.840	49.008	-17.588	39.02	41.54	131.95	14015.07	39.75	11.00	1728	Wysoki poziom gazu
2025.3.17	15.15.33	50.279205	20.140860	13815.10	32.91	354.55	1001	130.00	10.14.29	17.5.2025	0.040	-0.056	-1.115	-2.565	-28.580	28.824	39.12	41.54	131.03	14055.11	39.75	11.00	1712	Wysoki poziom gazu
2025.3.17	15.15.43	50.279003	20.141895	13980.90	32.91	354.55	1010	110.00	10.14.39	17.5.2025	-0.053	-0.135	-1.450	-47.969	2.290	152.885	39.17	41.54	129.46	14124.51	39.77	11.04	1744	Wysoki poziom gazu
2025.3.17	15.15.53	50.278507	20.142864	14132.50	32.91	354.55	1010	110.00	10.14.49	17.5.2025	0.015	-0.050	-1.184	-20.611	-14.595	90.656	39.02	41.55	128.25	14178.64	39.76	11.04	1735	Wysoki poziom gazu
2025.3.17	15.16.3	50.278225	20.143169	14132.50	6.26	144.23	1010	110.00	10.14.59	17.5.2025	0.034	-0.055	-0.729	-12.092	-18.565	-111.786	39.12	41.56	127.15	14228.14	39.78	11.03	1767	Wysoki poziom gazu
2025.3.17	15.16.13	50.278122	20.143011	14450.50	6.26	144.23	1010	110.00	10.15.10	17.5.2025	0.036	-0.070	-1.191	8.611	-26.229	32.244	39.17	41.55	126.16	14272.77	39.77	11.04	1749	Wysoki poziom gazu
2025.3.17	15.16.23	50.278423	20.142105	14562.80	6.26	144.23	1010	110.00	10.15.20	17.5.2025	0.021	-0.070	-1.461	27.389	-46.290	82.992	39.07	41.55	125.16	14318.18	39.78	11.04	1702	Wysoki poziom gazu
2025.3.17	15.16.33	50.278923	20.140985	14705.20	6.26	144.23	1010	110.00	10.15.30	17.5.2025	0.018	-0.051	-0.946	-15.053	-23.817	31.298	39.07	41.56	124.05	14369.06	39.78	11.01	1730	Wysoki poziom gazu
2025.3.17	15.16.43	50.279461	20.140261	14800.00	6.26	144.23	1010	110.00	10.15.40	17.5.2025	-0.011	-0.037	-0.899	5.038	22.260	56.397	39.17	41.57	122.86	14424.11	39.78	10.99	1760	Wysoki poziom gazu
2025.3.17	15.16.53	50.279594	20.139624	14859.50	6.26	144.23	1010	110.00	10.15.50	17.5.2025	0.027	-0.104	-1.685	-54.626	-37.221	53.649	39.12	41.57	121.53	14486.00	39.79	11.01	1665	Wysoki poziom gazu
2025.3.17	15.17.3	50.280365	20.139240	14927.20	6.26	144.23	1010	110.00	10.16.0	17.5.2025	0.030	-0.014	-0.379	-16.794	3.267	63.817	39.21	41.57	120.38	14539.76	39.80	10.99	1716	Wysoki poziom gazu
2025.3.17	15.17.13	50.281281	20.139883	14951.50	6.26	144.23	1001	110.00	10.16.10	17.5.2025	-0.049	-0.145	-2.492	-60.061	63.359	84.519	38.98	41.58	119.20	14595.34	39.78	10.96	1759	Wysoki poziom gazu
2025.3.17	15.17.23	50.282127	20.140217	14950.50	6.26	144.23	1000	130.00	10.16.20	17.5.2025	0.013	-0.069	-1.255	-53.588	8.183	55.450	39.07	41.58	118.02	14651.62	39.80	10.98	1744	Wysoki poziom gazu
2025.3.17	15.17.34	50.283283	20.139929	15135.00	6.26	144.23	1010	110.00	10.16.30	17.5.2025	-0.000	-0.124	-1.650	-48.855	-16.275	40.519	39.07	41.59	116.95	14703.24	39.80	10.95	1733	Wysoki poziom gazu
2025.3.17	15.17.44	50.284004	20.139919	15143.80	6.26	144.23	1010	110.00	10.16.40	17.5.2025	-0.039	-0.131	-2.422	-90.504	17.282	65.863	39.07	41.59	115.73	14762.26	39.80	10.91	1742	Wysoki poziom gazu
2025.3.17	15.17.54	50.285519	20.140865	15152.30	6.26	144.23	1001	170.00	10.16.50	17.5.2025	0.002	-0.083	-1.096	-59.450	-9.832	35.511	39.12	41.60	114.55	14819.66	39.80	10.93	1681	Wysoki poziom gazu
2025.3.17	15.18.4	50.285763	20.141119	15171.80	6.26	144.23	1001	130.00	10.17.0	17.5.2025	-0.031	-0.115	-2.471	-47.115	61.435	100.183	39.07	41.59	113.61	14865.97	39.81	10.90	1695	Wysoki poziom gazu
2025.3.17	15.18.14	50.286579	20.141357	15234.50	6.26	144.23	1001	120.00	10.17.11	17.5.2025	0.028	-0.042	-0.810	-5.221	-38.382	141.496	38.98	41.60	112.52	14920.12	39.80	10.94	1718	Wysoki poziom gazu
2025.3.17	15.18.24	50.288372	20.141277	15498.60	6.26	144.23	1001	120.00	10.17.21	17.5.2025	0.050	-0.092	-2.187	56.061	-62.290	-19.023	39.07	41.60	111.44	14973.99	39.81	10.93	1753	Wysoki poziom gazu
2025.3.17	15.18.34	50.289883	20.140381	15488.40	6.26	144.23	1000	180.00	10.17.31	17.5.2025	-0.001	-0.051	-1.283	6.534	67.328	48.366	39.07	41.61	110.39	15026.66	39.82	10.90	1697	Wysoki poziom gazu
2025.3.17	15.18.44	50.288914	20.142380	15513.80	6.26	144.23	1001	120.00	10.17.41	17.5.2025	-0.029	-0.020	-1.592	48.183	39.878	12.031	38.93	41.62	109.32	15081.29	39.82	10.89	1741	Wysoki poziom gazu
2025.3.17	15.18.54	50.289600	20.142160	15519.50	6.26	144.23	1001	120.00	10.17.51	17.5.2025	0.021	-0.036	-1.048	13.038	41.221	-114.076	39.12	41.62	108.30	15133.04	39.83	10.93	1717	Wysoki poziom gazu
2025.3.17	15.19.4	50.289600	20.142160	15519.50	6.26	144.23	1010	110.00	10.18.1	17.5.2025	0.042	-0.083	-1.159	-36.397	-18.321	134.137	39.02	41.61	107.27	15186.04	39.84	10.90	1739	Wysoki poziom gazu
2025.3.17	15.19.14	50.290085	20.146008	15674.20	6.26	144.23	1010	110.00	10.18.11	17.5.2025	0.018	-0.083	-1.529	16.122	-52.824	19.695	39.02	41.62	106.37	15232.89	39.81	10.92	1712	Wysoki poziom gazu
2025.3.17	15.19.24	50.290470	20.145947	15788.60	6.26	144.23	1001	120.00	10.18.21	17.5.2025	0.035	-0.021	-0.550	15.511	-11.756	40.122	38.98	41.63	105.27	15290.52	39.84	10.88	1706	Wysoki poziom gazu
2025.3.17	15.19.34	50.291031	20.146473	15793.50	6.26	144.23	1001	120.00	10.18.31	17.5.2025	0.008	-0.109	-2.027	-66.870	-45.282	-1.985	38.93	41.63	104.40	15336.54	39.84	10.91	1723	Wysoki poziom gazu
2025.3.17	15.19.45	50.291031	20.146473	15793.50	6.26	144.23	110	290.00	10.18.41	17.5.2025	0.027	-0.044	-0.466	21.710	-17.099	40.641	39.02	41.63	103.31	15394.24	39.83	10.88	1755	Wysoki poziom gazu
2025.3.17	15.19.55	50.291031	20.146473	15793.50	6.26	144.23	1001	120.00	10.18.51	17.5.2025	0.025	-0.114	-2.094	-79.786	0.122	48.275	38.98	41.64	102.37	15444.55	39.85	10.87	1746	Wysoki poziom gazu
2025.3.17	15.20.5	50.291031	20.146473	15793.50	6.26	144.23	111	180.00	10.19.1	17.5.2025	0.019	-0.042	-0.829	-13.252	-27.634	35.695	39.07	41.64	101.40	15496.90	39.84	10.89	1699	Wysoki poziom gazu
2025.3.17	15.20.15	50.291031	20.146473	15793.50	6.26	144.23	111	140.00	10.19.12	17.5.2025	-0.042	-0.107	-1.630	-24.397	71.298	64.641	38.98	41.64	100.47	15547.06	39.85	10.88	1743	Wysoki poziom gazu
2025.3.17	15.20.25	50.291031	20.146473	15793.50	6.26	144.23	111	150.00	10.19.22	17.5.2025	0.028	-0.060	-1.174	-30.290	-45.863	68.947	38.93	41.65	99.55	15597.65	39.85	10.86	1712	Wysoki poziom gazu
2025.3.17	15.20.35	50.291031	20.146473	15793.50	6.26	144.23	111	130.00	10.19.32	17.5.2025	0.000	-0.035	-0.868	11.237	33.435	71.573	38.88	41.65	98.55	15652.78	39.85	10.84	1739	Wysoki poziom gazu
2025.3.17	15.20.45	50.291031	20.146473	15793.50	6.26	144.23	111	180.00	10.19.42	17.5.2025	0.008	-0.105	-2.002	-41.160	-24.000	58.870	38.93	41.66	97.64	15703.27	39.87	10.86	1759	Wysoki poziom gazu
2025.3.17	15.20.55	50.291031	20.146473	15793.50	6.26	144.23	110	210.00	10.19.52	17.5.2025	0.022	-0.020	-0.578	25.008	27.542	55.786	39.02	41.66	96.72	15754.83	39.87	10.85	1701	Wysoki poziom gazu
2025.3.17	15.21.5	50.291031	20.146473	15793.50	6.26	144.23	111	160.00	10.20.2	17.5.2025	-0.032	-0.113	-2.040	-43.847	52.611	71.298	38.93	41.66	95.78	15807.83	39.87	10.87	1731	Wysoki poziom gazu
2025.3.17	15.21.15	50.291031	20.146473	15793.50	6.26	144.23	111	160.00	10.20.12	17.5.2025	0.033	-0.019	-0.447	-13.221	-4.397	65.374	38.79	41.66	94.79	15864.09	39.87	10.85	1728	Wysoki poziom gazu
2025.3.17	15.21.25	50.291031	20.146473	15793.50	6.26	144.23	111	160.00	10.20.22	17.5.2025	-0.028	-0.079	-2.292	67.267	-2.718	-86.779	39.07	41.67	93.93	15913.61	39.87	10.84	1732	Wysoki poziom gazu
2025.3.17	15.21.35	50.291031	20.146473	15793.50	6.26	144.23	0	180.00	10.20.22	17.5.2025	0.010	-0.053	-0.592	5.008	0.275	-43.084	38.93	41.67	93.06	15963.97	39.88	10.83	1742	Wysoki poziom gazu
2025.3.17	15.21.46	50.291031	20.146473	15793.50	6.26	144.23	0	180.00	10.25.12	17.5.2025	-0.022	-0.083	-2.068	69.985	8.794	-7.939	38.98	41.67	92.22	16012.77	39.88	10.82	1735	Wysoki poziom gazu
2025.3.17	15.21.56	50.291031	20.146473	15793.50	6.26	144.23	0	180.00	10.25.23	17.5.2025	0.016	-0.051	-0.930	16.458	-26.718	-67.908	38.88	41.68	91.41	16060.13	39.89	10.81	1731	Wysoki poziom gazu
2025.3.17	15.22.6	50.291031	20.146473	15793.50	6.26	144.23	0	180.00	10.25.33	17.5.2025	0.015	-0.102	-1.379	-46.015	25.344	7.695	38.88	41.68	90.66	16104.52	39.88	10.81	1714	Wysoki poziom gazu
2025.3.17	15.22.16	50.291031	20.146473	15793.50	6.26	144.23	0	180.00	10.25.43	17.5.2025	0.013	-0.096	-1.696	-45.893	-28.885	-15.328	38.93	41.69	89.96	16145.94	39.88	10.78	1771	Wysoki poziom gazu
2025.3.17	15.22.26	50.291031	20.146473	15793.50	6.26	144.23	0	180.00	10.25.53	17.5.2025	0.018	-0.057	-1.057	-2.626	-22.809	4.122	38.93	41.69	89.13	16195.60	39.89	10.80	1737	Wysoki poziom gazu
2025.3.17	15.22.36	50.291031	20.146473	15793.50	6.26	144.23	0	180.00	10.26.3	17.5.2025	0.016	-0.083	-1.098	-31.237	15.084	29.588	38.93	41.69	88.40	16240.05	39.90	10.82	1742	Wysoki poziom gazu
2025.3.17	15.22.46	50.291031	20.146473	15793.50	6.26	144.23	0	180.00	10.26.13	17.5.2025	0.022	-0.055	-1.058	4.183	-32.336	-49.740	38.88	41.70	87.70	16282.44	39.90	10.83	1740	Wysoki poziom gazu
2025.3.17	15.22.56	50.291031	20.146473	15793.50	6.26	144.23	0	180.00	10.26.23	17.5.2025	0.013	-0.045	-1.151	17.435	-6.565	-40.855	38.88	41.70	87.12	16317.72	39.90	10.79	1738	Wysoki poziom gazu
2025.3.17	15.23.6	50.291031	20.146473	15793.50	6.26	144.23	0	180.00	10.26.33	17.5.2025	0.021	-0.073	-1.181	-19.695	13.282	-29.252	38.88	41.71	86.55	16352.49	39.90	10.80	1739	Wysoki poziom gazu
2025.3.17	15.23.16	50.291031	20.146473	15793.50	6.26	144.23	0	180.00	10.26.43	17.5.2025	0.008	-0.061	-1.135	8.580	-1.832	-29.252	38.74	41.71	85.95	16389.62	39.90	10.80	1713	Wysoki poziom gazu
2025.3.17	15.23.26	50.291031	20.146473	15793.50	6.26	144.23	0	180.00	10.26.53	17.5.2025	0.008	-0.062	-1.074	4.000	5.618	-50.198	38.84	41.71	85.24	16433.89	39.92	10.80	1743	Wysoki poziom gazu
2025.3.17	15.23.36	50.291031	20.146473	15793.50	6.26	144.23	0	180.00	10.27.3	17.5.2025	0.017	-0.068	-1.163	-8.305	-16.855	-34.321	38.88	41.71	84.73	16465.41	39.92	10.80	1739	Wysoki poziom gazu
2025.3.17	15.23.47	50.291031	20.146473	15793.50	6.26	144.23	0	180.00	10.27.14	17.5.2025	0.016	-0.069	-1.071	2.687	5.954	-16.275	38.93	41.72	84.22	16497.80	39.92	10.79	1740	Wysoki poziom gazu
2025.3.17	15.23.57	50.291031	20.146473	15793.50	6.26	144.23	0	180.00	10.27.24	17.5.2025	0.012	-0.060	-0.966	0.305	-4.733	13.710	38.84	41.72	83.59	16537.01	39.93	10.79	1757	Wysoki poziom gazu
2025.3.17	15.24.7	50.291031	20.146473	15793.50	6.26	144.23	0	180.00	10.27.34	17.5.2025	0.019	-0.051	-0.945	-2.626	-7.725	2.260	38.88	41.73	82.97	16576.56	39.92	10.80	1728	Wysoki poziom gazu
2025.3.17	15.24.17	50.291031	20.146473	15793.50	6.26	144.23	0	180.00	10.27.44	17.5.2025	0.024	-0.055	-1.034	6.076	-3.695	16.519	38.93	41.73	82.37	16615.17	39.93	10.79	1750	Wysoki poziom gazu
2025.3.17	15.24.27	50.291031	20.146473	15793.50	6.26	144.23	0	180.00	10.27.54	17.5.2025	0.016	-0.063	-1.086	-8.031	2.443	14.290	38.88	41.74	81.76	16653.87	39.94	10.77	1718	Wysoki poziom gazu
2025.3.17	15.24.37	50.291031	20.146473	15793.50	6.26	144.23	0	180.00	10.28.4	17.5.2025	0.017	-0.062	-1.109	4.550	0.824	8.061	38.84	41.74	81.16	16693.13	39.94	10.76	1728	Wysoki poziom gazu
2025.3.17	15.24.47	50.291031	20.146473	15793.50	6.26	144.23	0	180.00	10.28.14	17.5.2025	0.019	-0.063	-1.058	4.458	-4.336	9.679	38.93	41.74	80.61	16728.80	39.93	10.77	1746	Wysoki poziom gazu
2025.3.17	15.24.57	50.291031	20.146473	15793.50	6.26	144.23	0	180.00	10.28.25	17.5.2025	0.025	-0.060	-0.920	-0.794	-5.618	9.405	38.84	41.74	80.03	16766.72	39.95	10.75	1712	Wysoki poziom gazu
2025.3.17	15.25.7	50.291031	20.146473	15793.50	6.26	144.23	0	180.00	10.28.35	17.5.2025	0.024	-0.056	-0.946	0.397	-2.443	-21.405	38.84	41.74	79.48	16802.96	39.95	10.79	1726	Wysoki poziom gazu
2025.3.17	15.25.17	50.291031	20.146473	15793.50	6.26	144.23	0	180.00	10.28.45	17.5.2025	0.025	-0.067	-0.967	3.023	-4.275	12.458	38.84	41.75	78.87	16843.02	39.97	10.77	1730	Wysoki poziom gazu
2025.3.17	15.25.27	50.291031	20.146473	15793.50	6.26	144.23	0	180.00	10.28.55	17.5.2025	0.014	-0.050	-0.950	-0.366	-6.718	-0.397	38.79	41.75	78.28	16882.27	39.96	10.75	1763	Wysoki poziom gazu
2025.3.17	15.25.37	50.291031	20.146473	15793.50	6.26	144.23	0	180.00	10.29.5	17.5.2025	0.019	-0.066	-1.054	-8.183	-2.840	15.908	38.84	41.76	77.72	16919.58	39.97	10.74	1775	Wysoki poziom gazu
